ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
359	60	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
360	8	1	2	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
361	139	0	0	0.000000	1.870504	1.870504	0.000000	0.000000	0	0	0
362	130	0	0	0.000000	1.830769	1.830769	0.000000	0.000000	0	0	0
363	130	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
364	233	0	0	0.000000	2.004292	2.004292	0.000000	0.000000	0	0	0
365	107	0	1	0.000000	1.233645	1.233645	0.000000	0.000000	0	0	0
366	227	0	0	0.000000	1.145374	1.145374	0.000000	0.000000	0	0	0
367	195	0	1	0.000000	1.082051	1.082051	0.000000	0.000000	0	0	0
368	130	0	0	0.000000	1.630769	1.630769	0.000000	0.000000	0	0	0
369	259	0	0	0.000000	1.003861	1.003861	0.000000	0.000000	0	0	0
370	130	0	0	0.000000	1.630769	1.630769	0.000000	0.000000	0	0	0
371	130	0	0	0.000000	1.484615	1.484615	0.000000	0.000000	0	0	0
372	89	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
373	22	1	1	0.000000	8.818182	7.863636	0.000000	0.000000	0	0	0
374	17	2	2	0.000000	10.823529	8.588235	0.000000	0.000000	0	0	0
375	13	2	1	0.000000	10.000000	6.538462	0.000000	0.000000	0	0	0
376	8	2	1	0.000000	9.250000	7.000000	0.000000	0.000000	0	0	0
377	33	2	1	0.000000	8.333333	7.181818	0.000000	0.000000	0	0	0
378	8	1	1	0.000000	5.375000	3.875000	0.000000	0.000000	0	0	0
379	4	2	2	0.000000	9.000000	7.000000	0.000000	0.000000	0	0	0
380	130	0	0	0.000000	1.361538	1.361538	0.000000	0.000000	0	0	0
381	62	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
382	71	0	0	0.000000	2.000000	1.704225	0.000000	0.000000	0	0	0
383	235	0	0	0.000000	1.106383	1.106383	0.000000	0.000000	0	0	0
384	252	0	0	0.000000	1.547619	1.547619	0.000000	0.000000	0	0	0
385	47	2	0	0.000000	1.021277	1.021277	0.000000	0.000000	0	0	0
386	24	1	1	0.000000	1.625000	1.625000	0.000000	0.000000	0	0	0
387	12	2	2	0.000000	4.833333	4.833333	0.000000	0.000000	0	0	0
388	30	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
389	155	2	2	0.000000	2.283871	1.980645	0.000000	0.000000	0	0	0
390	55	1	0	0.000000	1.963636	1.963636	0.000000	0.000000	0	0	0
391	1	3	4	0.000000	70.000000	9.000000	0.000000	0.000000	0	0	0
392	1	2	5	0.000000	39.000000	7.000000	0.000000	0.000000	0	0	0
393	1	2	2	0.000000	45.000000	5.000000	0.000000	0.000000	0	0	0
394	36	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
395	130	0	0	0.000000	1.315385	1.315385	0.000000	0.000000	0	0	0
396	237	0	0	0.000000	1.645570	1.645570	0.000000	0.000000	0	0	0
397	191	0	0	0.000000	1.497382	1.497382	0.000000	0.000000	0	0	0
398	130	0	0	0.000000	1.646154	1.646154	0.000000	0.000000	0	0	0
399	232	0	0	0.000000	1.120690	1.120690	0.000000	0.000000	0	0	0
400	8	1	2	0.000000	4.500000	3.500000	0.000000	0.000000	0	0	0
401	1	2	2	0.000000	22.000000	11.000000	0.000000	0.000000	0	0	0
402	2	2	3	0.000000	21.500000	16.000000	0.000000	0.000000	0	0	0
403	2	2	2	0.000000	22.500000	16.500000	0.000000	0.000000	0	0	0
404	1	2	1	0.000000	22.000000	20.000000	0.000000	0.000000	0	0	0
405	1	4	5	0.000000	108.000000	88.000000	0.000000	0.000000	0	0	0
406	1	3	3	0.000000	110.000000	86.000000	0.000000	0.000000	0	0	0
407	1	4	4	0.000000	106.000000	78.000000	0.000000	0.000000	0	0	0
408	1	3	3	0.000000	91.000000	20.000000	0.000000	0.000000	0	0	0
409	225	0	0	0.000000	1.222222	1.222222	0.000000	0.000000	0	0	0
410	107	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
411	3	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
412	4	1	2	0.000000	4.750000	4.750000	0.000000	0.000000	0	0	0
413	1	2	4	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
414	1	1	3	0.000000	50.000000	16.000000	0.000000	0.000000	0	0	0
415	1	2	4	0.000000	92.000000	22.000000	0.000000	0.000000	0	0	0
416	1	4	1	0.000000	90.000000	21.000000	0.000000	0.000000	0	0	0
417	1	3	3	0.000000	95.000000	21.000000	0.000000	0.000000	0	0	0
418	73	0	0	0.000000	1.054795	1.054795	0.000000	0.000000	0	0	0
419	130	0	0	0.000000	1.292308	1.292308	0.000000	0.000000	0	0	0
420	111	1	0	0.000000	2.189189	1.693694	0.000000	0.000000	0	0	0
421	11	1	2	0.000000	16.090909	6.636364	0.000000	0.000000	0	0	0
422	40	2	1	0.000000	1.850000	1.850000	0.000000	0.000000	0	0	0
423	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
424	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
425	2	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
426	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
427	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
428	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
429	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
430	5	2	2	0.000000	3.800000	1.600000	0.000000	0.000000	0	0	0
431	2	1	1	0.000000	5.000000	2.000000	0.000000	0.000000	0	0	0
432	119	2	0	0.000000	1.008403	1.008403	0.000000	0.000000	0	0	0
433	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
434	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
435	1	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
436	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
437	268	0	0	0.000000	1.940299	1.940299	0.000000	0.000000	0	0	0
438	36	2	1	0.000000	4.472222	2.361111	0.000000	0.000000	0	0	0
439	130	0	0	0.000000	1.892308	1.892308	0.000000	0.000000	0	0	0
440	174	0	0	0.000000	1.494253	1.494253	0.000000	0.000000	0	0	0
441	53	1	0	0.000000	1.811321	1.811321	0.000000	0.000000	0	0	0
442	2	2	4	0.000000	8.000000	3.000000	0.000000	0.000000	0	0	0
443	27	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
444	0	3	1	Inf	Inf	Inf	Inf	Inf	0	0	0
445	2	2	1	0.000000	6.000000	3.000000	0.000000	0.000000	0	0	0
446	2	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
447	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
448	1	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
449	1	2	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
450	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
451	21	1	1	0.000000	1.619048	1.619048	0.000000	0.000000	0	0	0
452	10	2	2	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
453	170	1	0	0.000000	1.717647	1.717647	0.000000	0.000000	0	0	0
454	7	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
455	8	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
456	117	0	1	0.000000	2.068376	2.068376	0.000000	0.000000	0	0	0
457	218	0	0	0.000000	1.876147	1.876147	0.000000	0.000000	0	0	0
458	53	0	1	0.000000	1.924528	1.924528	0.000000	0.000000	0	0	0
459	130	0	0	0.000000	1.700000	1.700000	0.000000	0.000000	0	0	0
460	104	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
461	1	3	2	0.000000	38.000000	20.000000	0.000000	0.000000	0	0	0
462	2	1	1	0.000000	21.500000	4.000000	0.000000	0.000000	0	0	0
463	2	4	4	0.000000	64.500000	4.000000	0.000000	0.000000	0	0	0
464	2	3	2	0.000000	80.000000	7.000000	0.000000	0.000000	0	0	0
465	1	3	2	0.000000	76.000000	9.000000	0.000000	0.000000	0	0	0
466	287	0	2	0.000000	1.554007	1.480836	0.000000	0.000000	0	0	0
467	6	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
468	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
469	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
470	0	2	3	Inf	Inf	Inf	Inf	Inf	0	0	0
471	4	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
472	4	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
473	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
474	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
475	1	1	3	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
476	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
477	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
478	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
479	1	2	2	0.000000	40.000000	6.000000	0.000000	0.000000	0	0	0
480	1	2	5	0.000000	45.000000	5.000000	0.000000	0.000000	0	0	0
481	130	0	0	0.000000	2.492308	2.492308	0.000000	0.000000	0	0	0
482	130	0	0	0.000000	1.292308	1.292308	0.000000	0.000000	0	0	0
483	100	2	0	0.000000	1.580000	1.580000	0.000000	0.000000	0	0	0
484	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
485	51	0	2	0.000000	1.176471	1.176471	0.000000	0.000000	0	0	0
486	98	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
487	207	0	0	0.000000	1.265700	1.265700	0.000000	0.000000	0	0	0
488	202	0	0	0.000000	1.455446	1.455446	0.000000	0.000000	0	0	0
489	130	0	0	0.000000	1.853846	1.853846	0.000000	0.000000	0	0	0
490	255	0	0	0.000000	1.019608	1.019608	0.000000	0.000000	0	0	0
491	167	1	0	0.000000	1.814371	1.814371	0.000000	0.000000	0	0	0
492	2	2	3	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
493	21	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
494	18	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
495	130	0	0	0.000000	1.753846	1.753846	0.000000	0.000000	0	0	0
496	130	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
497	221	1	0	0.000000	1.963801	1.963801	0.000000	0.000000	0	0	0
498	86	0	0	0.000000	1.813953	1.546512	0.000000	0.000000	0	0	0
499	215	0	0	0.000000	1.153488	1.153488	0.000000	0.000000	0	0	0
500	56	1	1	0.000000	1.339286	1.339286	0.000000	0.000000	0	0	0
501	2	2	2	0.000000	3.500000	3.500000	0.000000	0.000000	0	0	0
502	10	1	1	0.000000	3.400000	3.400000	0.000000	0.000000	0	0	0
503	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
504	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
505	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
506	12	1	1	0.000000	1.750000	1.750000	0.000000	0.000000	0	0	0
507	13	2	1	0.000000	1.076923	1.076923	0.000000	0.000000	0	0	0
508	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
509	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
510	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
511	8	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
512	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
513	19	1	2	0.000000	2.157895	2.157895	0.000000	0.000000	0	0	0
514	109	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
515	1	2	2	0.000000	10.000000	7.000000	0.000000	0.000000	0	0	0
516	12	1	1	0.000000	5.416667	4.333333	0.000000	0.000000	0	0	0
517	44	2	0	0.000000	1.113636	1.113636	0.000000	0.000000	0	0	0
518	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
519	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
520	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
521	298	0	2	0.000000	1.194631	1.194631	0.000000	0.000000	0	0	0
522	31	1	1	0.000000	1.354839	1.354839	0.000000	0.000000	0	0	0
523	4	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
524	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
525	12	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
526	162	0	2	0.000000	2.129630	2.129630	0.000000	0.000000	0	0	0
527	130	0	0	0.000000	2.407692	2.407692	0.000000	0.000000	0	0	0
528	132	0	0	0.000000	2.462121	2.462121	0.000000	0.000000	0	0	0
529	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
530	188	0	0	0.000000	1.382979	1.382979	0.000000	0.000000	0	0	0
531	267	0	0	0.000000	1.460674	1.460674	0.000000	0.000000	0	0	0
532	336	0	0	0.000000	1.354167	1.354167	0.000000	0.000000	0	0	0
533	83	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
534	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
535	1	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
536	1	3	4	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
537	1	3	3	0.000000	52.000000	18.000000	0.000000	0.000000	0	0	0
538	1	3	4	0.000000	53.000000	20.000000	0.000000	0.000000	0	0	0
539	1	1	2	0.000000	53.000000	20.000000	0.000000	0.000000	0	0	0
540	1	3	5	0.000000	62.000000	21.000000	0.000000	0.000000	0	0	0
541	1	2	2	0.000000	51.000000	18.000000	0.000000	0.000000	0	0	0
542	1	3	4	0.000000	59.000000	17.000000	0.000000	0.000000	0	0	0
543	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
544	2	1	3	0.000000	6.000000	3.000000	0.000000	0.000000	0	0	0
545	1	1	3	0.000000	8.000000	4.000000	0.000000	0.000000	0	0	0
546	5	1	2	0.000000	10.800000	6.000000	0.000000	0.000000	0	0	0
547	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
548	0	1	2	Inf	Inf	Inf	Inf	Inf	0	0	0
549	130	0	0	0.000000	1.438462	1.438462	0.000000	0.000000	0	0	0
550	196	0	0	0.000000	1.326531	1.326531	0.000000	0.000000	0	0	0
551	58	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
552	11	1	2	0.000000	1.181818	1.181818	0.000000	0.000000	0	0	0
553	54	2	0	0.000000	2.444444	2.055556	0.000000	0.000000	0	0	0
554	65	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
555	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
556	357	0	0	0.000000	1.352941	1.352941	0.000000	0.000000	0	0	0
557	74	2	0	0.000000	1.486486	1.486486	0.000000	0.000000	0	0	0
558	56	0	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
559	85	1	0	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
560	4	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
561	36	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
562	1	2	2	0.000000	14.000000	11.000000	0.000000	0.000000	0	0	0
563	1	2	1	0.000000	12.000000	9.000000	0.000000	0.000000	0	0	0
564	6	2	1	0.000000	8.666667	6.166667	0.000000	0.000000	0	0	0
565	1	2	1	0.000000	7.000000	5.000000	0.000000	0.000000	0	0	0
566	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
567	45	0	2	0.000000	2.066667	2.066667	0.000000	0.000000	0	0	0
568	286	1	0	0.000000	2.234266	2.234266	0.000000	0.000000	0	0	0
569	130	0	0	0.000000	1.807692	1.807692	0.000000	0.000000	0	0	0
570	130	0	0	0.000000	1.484615	1.484615	0.000000	0.000000	0	0	0
571	29	1	1	0.000000	1.724138	1.724138	0.000000	0.000000	0	0	0
572	2	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
573	39	1	1	0.000000	1.512821	1.512821	0.000000	0.000000	0	0	0
574	1	1	2	0.000000	10.000000	7.000000	0.000000	0.000000	0	0	0
575	2	1	2	0.000000	11.000000	8.000000	0.000000	0.000000	0	0	0
576	13	1	1	0.000000	10.153846	2.615385	0.000000	0.000000	0	0	0
577	1	2	2	0.000000	11.000000	4.000000	0.000000	0.000000	0	0	0
578	1	2	1	0.000000	8.000000	1.000000	0.000000	0.000000	0	0	0
579	15	1	3	0.000000	8.466667	5.600000	0.000000	0.000000	0	0	0
580	75	2	0	0.000000	1.066667	1.066667	0.000000	0.000000	0	0	0
581	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
582	21	1	1	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
583	130	0	0	0.000000	1.653846	1.653846	0.000000	0.000000	0	0	0
584	287	0	0	0.000000	1.358885	1.358885	0.000000	0.000000	0	0	0
585	218	0	0	0.000000	1.105505	1.105505	0.000000	0.000000	0	0	0
586	130	0	0	0.000000	1.269231	1.269231	0.000000	0.000000	0	0	0
587	82	2	1	0.000000	2.329268	2.109756	0.000000	0.000000	0	0	0
588	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
589	125	0	0	0.000000	1.448000	1.448000	0.000000	0.000000	0	0	0
590	130	0	0	0.000000	1.530769	1.530769	0.000000	0.000000	0	0	0
591	218	0	0	0.000000	1.513761	1.513761	0.000000	0.000000	0	0	0
592	54	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
593	1	6	3	0.000000	94.000000	37.000000	0.000000	0.000000	0	0	0
594	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
595	1	2	3	0.000000	79.000000	3.000000	0.000000	0.000000	0	0	0
596	1	1	5	0.000000	44.000000	12.000000	0.000000	0.000000	0	0	0
597	1	1	4	0.000000	85.000000	18.000000	0.000000	0.000000	0	0	0
598	167	0	0	0.000000	2.335329	2.335329	0.000000	0.000000	0	0	0
599	103	1	0	0.000000	1.174757	1.174757	0.000000	0.000000	0	0	0
600	0	1	2	Inf	Inf	Inf	Inf	Inf	0	0	0
601	0	6	2	Inf	Inf	Inf	Inf	Inf	0	0	0
602	1	1	3	0.000000	29.000000	6.000000	0.000000	0.000000	0	0	0
603	73	2	0	0.000000	1.082192	1.082192	0.000000	0.000000	0	0	0
604	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
605	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
606	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
607	4	2	1	0.000000	2.250000	2.250000	0.000000	0.000000	0	0	0
608	42	1	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
609	210	0	0	0.000000	1.238095	1.238095	0.000000	0.000000	0	0	0
610	130	0	0	0.000000	1.453846	1.453846	0.000000	0.000000	0	0	0
611	138	0	0	0.000000	1.884058	1.884058	0.000000	0.000000	0	0	0
612	304	0	0	0.000000	1.282895	1.282895	0.000000	0.000000	0	0	0
613	109	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
614	108	1	0	0.000000	2.416667	2.416667	0.000000	0.000000	0	0	0
615	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
616	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
617	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
618	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
619	4	1	2	0.000000	2.750000	2.750000	0.000000	0.000000	0	0	0
620	1	2	3	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
621	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
622	1	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
623	166	0	0	0.000000	1.566265	1.566265	0.000000	0.000000	0	0	0
624	169	0	0	0.000000	1.538462	1.538462	0.000000	0.000000	0	0	0
625	11	2	1	0.000000	5.000000	4.000000	0.000000	0.000000	0	0	0
626	45	1	1	0.000000	3.222222	1.688889	0.000000	0.000000	0	0	0
627	186	0	0	0.000000	1.623656	1.623656	0.000000	0.000000	0	0	0
628	148	1	2	0.000000	1.635135	1.635135	0.000000	0.000000	0	0	0
629	49	0	2	0.000000	2.244898	2.244898	0.000000	0.000000	0	0	0
630	48	1	0	0.000000	1.604167	1.604167	0.000000	0.000000	0	0	0
631	9	1	2	0.000000	3.444444	3.444444	0.000000	0.000000	0	0	0
632	39	1	2	0.000000	3.179487	3.179487	0.000000	0.000000	0	0	0
633	7	1	2	0.000000	5.000000	4.142857	0.000000	0.000000	0	0	0
634	88	0	2	0.000000	2.170455	1.840909	0.000000	0.000000	0	0	0
635	153	0	0	0.000000	1.640523	1.503268	0.000000	0.000000	0	0	0
636	130	0	0	0.000000	1.146154	1.146154	0.000000	0.000000	0	0	0
637	208	0	0	0.000000	1.875000	1.875000	0.000000	0.000000	0	0	0
638	56	0	2	0.000000	1.089286	1.089286	0.000000	0.000000	0	0	0
639	130	0	0	0.000000	1.330769	1.330769	0.000000	0.000000	0	0	0
640	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
641	4	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
642	130	0	0	0.000000	1.507692	1.507692	0.000000	0.000000	0	0	0
643	130	0	0	0.000000	1.023077	1.023077	0.000000	0.000000	0	0	0
644	1	2	3	0.000000	63.000000	30.000000	0.000000	0.000000	0	0	0
645	1	2	1	0.000000	59.000000	28.000000	0.000000	0.000000	0	0	0
646	1	5	3	0.000000	57.000000	26.000000	0.000000	0.000000	0	0	0
647	1	2	1	0.000000	51.000000	24.000000	0.000000	0.000000	0	0	0
648	1	3	1	0.000000	36.000000	10.000000	0.000000	0.000000	0	0	0
649	1	3	2	0.000000	39.000000	11.000000	0.000000	0.000000	0	0	0
650	1	3	8	0.000000	53.000000	11.000000	0.000000	0.000000	0	0	0
651	1	2	4	0.000000	31.000000	5.000000	0.000000	0.000000	0	0	0
652	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
653	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
654	0	1	1	Inf	Inf	Inf	Inf	Inf	0	0	0
655	0	2	2	Inf	Inf	Inf	Inf	Inf	0	0	0
656	0	2	1	Inf	Inf	Inf	Inf	Inf	0	0	0
657	0	1	1	Inf	Inf	Inf	Inf	Inf	0	0	0
658	0	2	2	Inf	Inf	Inf	Inf	Inf	0	0	0
659	0	2	1	Inf	Inf	Inf	Inf	Inf	0	0	0
660	0	1	1	Inf	Inf	Inf	Inf	Inf	0	0	0
661	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
662	1	2	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
663	1	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
664	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
665	1	2	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
666	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
667	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
668	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
669	3	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
670	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
671	22	2	1	0.000000	1.136364	1.136364	0.000000	0.000000	0	0	0
672	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
673	6	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
674	1	1	3	0.000000	42.000000	6.000000	0.000000	0.000000	0	0	0
675	4	2	1	0.000000	4.750000	4.750000	0.000000	0.000000	0	0	0
676	1	3	1	0.000000	12.000000	8.000000	0.000000	0.000000	0	0	0
677	1	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
678	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
679	3	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
680	22	2	1	0.000000	1.045455	1.045455	0.000000	0.000000	0	0	0
681	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
682	17	1	2	0.000000	1.058824	1.058824	0.000000	0.000000	0	0	0
683	160	0	0	0.000000	2.712500	2.712500	0.000000	0.000000	0	0	0
684	117	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
685	36	2	1	0.000000	4.944444	2.027778	0.000000	0.000000	0	0	0
686	11	1	2	0.000000	6.818182	3.000000	0.000000	0.000000	0	0	0
687	17	1	1	0.000000	6.647059	2.647059	0.000000	0.000000	0	0	0
688	1	3	3	0.000000	75.000000	16.000000	0.000000	0.000000	0	0	0
689	39	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
690	11	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
691	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
692	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
693	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
694	2	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
695	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
696	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
697	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
698	19	2	1	0.000000	2.473684	2.473684	0.000000	0.000000	0	0	0
699	130	0	0	0.000000	1.323077	1.323077	0.000000	0.000000	0	0	0
700	319	0	0	0.000000	1.222571	1.222571	0.000000	0.000000	0	0	0
701	7	2	1	0.000000	6.857143	6.142857	0.000000	0.000000	0	0	0
702	38	2	1	0.000000	5.157895	4.289474	0.000000	0.000000	0	0	0
703	2	2	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
704	14	2	1	0.000000	2.000000	1.857143	0.000000	0.000000	0	0	0
705	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
706	10	1	2	0.000000	2.900000	1.300000	0.000000	0.000000	0	0	0
707	130	0	0	0.000000	1.976923	1.976923	0.000000	0.000000	0	0	0
708	88	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
709	235	0	0	0.000000	1.591489	1.591489	0.000000	0.000000	0	0	0
710	60	2	0	0.000000	1.150000	1.150000	0.000000	0.000000	0	0	0
711	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
712	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
713	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
714	8	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
715	59	1	1	0.000000	1.067797	1.067797	0.000000	0.000000	0	0	0
716	195	0	0	0.000000	1.328205	1.328205	0.000000	0.000000	0	0	0
